loopIteration,timeUs,rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],vbatLatest,amperageLatest,gyroADC[0],gyroADC[1],gyroADC[2],gyroADCafterRpm[0],gyroADCafterRpm[1],gyroADCafterRpm[2],accSmooth[0],accSmooth[1],accSmooth[2],accADCafterRpm[0],accADCafterRpm[1],accADCafterRpm[2],motor[0],motor[1],motor[2],motor[3],quat[0],quat[1],quat[2],quat[3],alpha[0],alpha[1],alpha[2],quatSp[0],quatSp[1],quatSp[2],quatSp[3],gyroSp[0],gyroSp[1],gyroSp[2],alphaSp[0],alphaSp[1],alphaSp[2],spfSp[0],spfSp[1],spfSp[2],dv[0],dv[1],dv[2],dv[3],dv[4],dv[5],u[0],u[1],u[2],u[3],u[4],u[5],u[6],u[7],u_state[0],u_state[1],u_state[2],u_state[3],u_state[4],u_state[5],u_state[6],u_state[7],omega[0],omega[1],omega[2],omega[3],omega[4],omega[5],omega[6],omega[7],omegaUnfiltered[0],omegaUnfiltered[1],omegaUnfiltered[2],omegaUnfiltered[3],omegaUnfiltered[4],omegaUnfiltered[5],omegaUnfiltered[6],omegaUnfiltered[7],omega_dot[0],omega_dot[1],omega_dot[2],omega_dot[3],omega_dot[4],omega_dot[5],omega_dot[6],omega_dot[7],pos[0],pos[1],pos[2],extTime,extPos[0],extPos[1],extPos[2],posSp[0],posSp[1],posSp[2],vel[0],vel[1],vel[2],extVel[0],extVel[1],extVel[2],velSp[0],velSp[1],velSp[2],accSp[0],accSp[1],accSp[2],extQuat[0],extQuat[1],extQuat[2],extQuat[3],ekf_pos[0],ekf_pos[1],ekf_pos[2],ekf_vel[0],ekf_vel[1],ekf_vel[2],ekf_quat[0],ekf_quat[1],ekf_quat[2],ekf_quat[3],ekf_acc_b[0],ekf_acc_b[1],ekf_acc_b[2],ekf_gyro_b[0],ekf_gyro_b[1],ekf_gyro_b[2],motor_0_rls_x[0],motor_0_rls_x[1],motor_0_rls_x[2],motor_0_rls_x[3],motor_1_rls_x[0],motor_1_rls_x[1],motor_1_rls_x[2],motor_1_rls_x[3],motor_2_rls_x[0],motor_2_rls_x[1],motor_2_rls_x[2],motor_2_rls_x[3],motor_3_rls_x[0],motor_3_rls_x[1],motor_3_rls_x[2],motor_3_rls_x[3],imu_rls_x[0],imu_rls_x[1],imu_rls_x[2],fx_x_rls_x[0],fx_x_rls_x[1],fx_x_rls_x[2],fx_x_rls_x[3],fx_y_rls_x[0],fx_y_rls_x[1],fx_y_rls_x[2],fx_y_rls_x[3],fx_z_rls_x[0],fx_z_rls_x[1],fx_z_rls_x[2],fx_z_rls_x[3],fx_p_rls_x[0],fx_p_rls_x[1],fx_p_rls_x[2],fx_p_rls_x[3],fx_p_rls_x[4],fx_p_rls_x[5],fx_p_rls_x[6],fx_p_rls_x[7],fx_q_rls_x[0],fx_q_rls_x[1],fx_q_rls_x[2],fx_q_rls_x[3],fx_q_rls_x[4],fx_q_rls_x[5],fx_q_rls_x[6],fx_q_rls_x[7],fx_r_rls_x[0],fx_r_rls_x[1],fx_r_rls_x[2],fx_r_rls_x[3],fx_r_rls_x[4],fx_r_rls_x[5],fx_r_rls_x[6],fx_r_rls_x[7],learnerGains[0],learnerGains[1],learnerGains[2],learnerGains[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,timeMs,timeS
40,19869,-0.0024,0.0,0.0012,0.0,1522,0,0.0017453292493466656,0.0017453292493466656,-0.0017453292493466656,0.0,0.0017453292493466656,-0.005235987748039996,-0.1005564697265625,0.16759411621093748,-9.758765966796874,-0.2825157958984375,-0.277727392578125,-9.375693701171874,0.0,0.0,0.0,0.0,0.9996308600959763,-0.00824412452319429,-0.005414051925679833,-0.02608588655100283,0.0,0.17453292493466654,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.1,0.00012304663467454166,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,272.0,279.0,0.0,0.0,0.0,0.0,271.0,272.0,271.0,280.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-38.033,279.582,7232.124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.41,21.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,19.869,0.019868999999999998
44,21857,-0.0024,0.0,0.0012,0.0,1522,0,0.0,0.0,0.0,0.0,-0.005235987748039996,-0.0017453292493466656,-0.09576806640624999,0.181959326171875,-9.763554370117188,-0.37828386230468747,-0.1005564697265625,-9.777919580078125,0.0,0.0,0.0,0.0,0.9996308600959763,-0.00824412452319429,-0.005414051925679833,-0.02608588655100283,0.0,0.17453292493466654,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.1,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,272.0,279.0,0.0,0.0,0.0,0.0,271.0,272.0,271.0,277.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-38.031,279.581,7232.168,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.41,21.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,21.857,0.021856999999999998
48,23843,-0.0024,0.0,0.0012,0.0,1522,0,0.0,0.0,0.0,-0.003490658498693331,-0.003490658498693331,0.005235987748039996,-0.09576806640624999,0.1867477294921875,-9.7683427734375,0.2920926025390625,0.3687070556640625,-9.9215716796875,0.0,0.0,0.0,0.0,0.9996308600959763,-0.00824412452319429,-0.005414051925679833,-0.02608588655100283,0.0,0.17453292493466654,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.1,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,272.0,280.0,0.0,0.0,0.0,0.0,271.0,271.0,272.0,281.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-38.03,279.58,7232.212,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.41,21.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,23.843,0.023843
52,25830,-0.0024,0.0,0.0012,0.0,1522,0,0.0,0.0017453292493466656,0.0,-0.005235987748039996,0.003490658498693331,0.0017453292493466656,-0.105344873046875,0.1867477294921875,-9.7683427734375,0.8379705810546875,0.469263525390625,-10.414777221679687,0.0,0.0,0.0,0.0,0.9996308600959763,-0.00824412452319429,-0.005414051925679833,-0.02608588655100283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,272.0,280.0,0.0,0.0,0.0,0.0,269.0,272.0,271.0,277.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-38.029,279.579,7232.256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.41,21.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,25.830000000000002,0.02583
56,27817,-0.0024,0.0,0.0012,0.0,1522,0,0.0017453292493466656,-0.0017453292493466656,0.0017453292493466656,0.005235987748039996,0.005235987748039996,0.003490658498693331,-0.1149216796875,0.1867477294921875,-9.763554370117188,0.430956298828125,0.0047884033203125,-10.309432348632813,0.0,0.0,0.0,0.0,0.9996308600959763,-0.00824412452319429,-0.005414051925679833,-0.02608588655100283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,272.0,280.0,0.0,0.0,0.0,0.0,272.0,271.0,272.0,280.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-38.028,279.578,7232.299,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.41,21.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,27.817,0.027816999999999998
60,29804,-0.0024,0.0,0.0012,0.0,1522,0,0.0,0.0,-0.0017453292493466656,-0.003490658498693331,0.003490658498693331,-0.005235987748039996,-0.1292868896484375,0.181959326171875,-9.758765966796874,0.1771709228515625,-0.4261678955078125,-10.194510668945313,0.0,0.0,0.0,0.0,0.9996308600959763,-0.00824412452319429,-0.005414051925679833,-0.02608588655100283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,272.0,280.0,0.0,0.0,0.0,0.0,272.0,272.0,271.0,280.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-38.027,279.578,7232.342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.41,21.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,29.804000000000002,0.029803999999999997
64,31791,-0.0024,0.0,0.0012,0.0,1522,0,-0.0017453292493466656,-0.0017453292493466656,-0.0017453292493466656,0.0017453292493466656,-0.0017453292493466656,-0.010471975496079993,-0.12449848632812499,0.1867477294921875,-9.758765966796874,-0.6272808349609375,-1.0534487304687499,-9.495403784179686,0.0,0.0,0.0,0.0,0.9996308600959763,-0.00824412452319429,-0.005414051925679833,-0.02608588655100283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,272.0,280.0,0.0,0.0,0.0,0.0,268.0,272.0,271.0,278.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-38.026,279.577,7232.386,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.41,21.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,31.791,0.031791
68,33778,-0.0024,0.0,0.0012,0.0,1522,0,0.0017453292493466656,-0.0017453292493466656,0.0,0.003490658498693331,-0.005235987748039996,-0.003490658498693331,-0.1149216796875,0.19632453613281248,-9.7683427734375,-0.9528922607421875,-0.948103857421875,-8.810662109374999,0.0,0.0,0.0,0.0,0.9996308600959763,-0.00824412452319429,-0.005414051925679833,-0.02608588655100283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.1,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,272.0,280.0,0.0,0.0,0.0,0.0,271.0,272.0,272.0,280.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-38.024,279.576,7232.429,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.41,21.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,33.778,0.033777999999999996
72,35765,-0.0024,0.0,0.0012,0.0,1522,0,0.0,-0.003490658498693331,0.0,-0.0017453292493466656,-0.003490658498693331,-0.0017453292493466656,-0.105344873046875,0.2059013427734375,-9.787496386718749,-0.4070142822265625,-0.4740519287109375,-8.968679418945312,0.0,0.0,0.0,0.0,0.9996308600959763,-0.00824412452319429,-0.005414051925679833,-0.02608588655100283,0.0,-0.17453292493466654,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.1,0.0,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,272.0,280.0,0.0,0.0,0.0,0.0,269.0,272.0,269.0,280.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-38.023,279.575,7232.472,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.41,21.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,35.765,0.035765
76,37752,-0.0024,0.0,0.0,0.0,1519,0,0.0017453292493466656,0.0,0.0,-0.0017453292493466656,0.005235987748039996,0.003490658498693331,-0.1005564697265625,0.201112939453125,-9.797073193359374,-0.3687070556640625,0.023942016601562498,-9.303867651367186,0.0,0.0,0.0,0.0,0.9996308600959763,-0.00824412452319429,-0.005414051925679833,-0.02608588655100283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,272.0,280.0,0.0,0.0,0.0,0.0,272.0,272.0,272.0,278.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-38.022,279.574,7232.516,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.41,21.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,37.752,0.037752
80,39739,-0.0024,0.0,0.0,0.0,1519,0,0.0,0.0017453292493466656,0.0,-0.010471975496079993,0.0,0.006981316997386662,-0.105344873046875,0.1867477294921875,-9.801861596679688,0.05746083984375,0.55545478515625,-10.036493359375,0.0,0.0,0.0,0.0,0.9996308600959763,-0.00824412452319429,-0.005414051925679833,-0.02608588655100283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,272.0,280.0,0.0,0.0,0.0,0.0,271.0,272.0,272.0,280.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-38.021,279.573,7232.56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.41,21.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,39.739000000000004,0.039739
84,41725,-0.0024,0.0,0.0,0.0,1519,0,0.0,0.0017453292493466656,0.0,-0.005235987748039996,0.0017453292493466656,0.0017453292493466656,-0.11013327636718749,0.16759411621093748,-9.792284790039062,0.086191259765625,0.9959878906249999,-10.199299072265624,0.0,0.0,0.0,0.0,0.9996308600959763,-0.00824412452319429,-0.005414051925679833,-0.02608588655100283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0017453292493466656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,272.0,280.0,0.0,0.0,0.0,0.0,269.0,272.0,271.0,280.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-38.02,279.573,7232.604,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.41,21.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,41.725,0.041725
88,43712,-0.0024,0.0,0.0,0.0,1519,0,0.0,0.003490658498693331,0.0,-0.003490658498693331,0.003490658498693331,0.003490658498693331,-0.11013327636718749,0.1580173095703125,-9.782707983398437,0.229843359375,0.9193734375,-10.548852514648438,0.0,0.0,0.0,0.0,0.9996308600959763,-0.00824412452319429,-0.005414051925679833,-0.02608588655100283,0.0,0.17453292493466654,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0.0,0.00012304663467454166,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,272.0,279.0,0.0,0.0,0.0,0.0,271.0,271.0,272.0,277.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-38.019,279.572,7232.647,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.41,21.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,43.712,0.043712
92,45699,-0.0024,0.0,0.0,0.0,1519,0,0.0017453292493466656,0.0,0.0,0.005235987748039996,0.0,0.0017453292493466656,-0.1149216796875,0.15322890625,-9.773131176757811,-1.0773907470703123,0.7996633544921875,-10.342951171874999,0.0,0.0,0.0,0.0,0.9996308600959763,-0.00824412452319429,-0.005414051925679833,-0.02608588655100283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,271.0,272.0,272.0,279.0,0.0,0.0,0.0,0.0,271.0,272.0,271.0,280.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-38.018,279.571,7232.69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,-0.41,21.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,45.699,0.045699
